year,state,homelessness,number,region,state_new
2007,HI,Homeless People in Families,2735.0,west,State
2007,IA,Homeless People in Families,1230.0,midwest,State
2007,ID,Homeless People in Families,647.0,west,State
2007,IL,Homeless People in Families,6834.0,midwest,State
2007,IN,Homeless People in Families,2624.0,midwest,State
2007,KS,Homeless People in Families,903.0,midwest,State
2007,KY,Homeless People in Families,4171.0,southeast,State
2007,LA,Homeless People in Families,2521.0,southeast,State
2007,MA,Homeless People in Families,6835.0,northeast,State
2007,MD,Homeless People in Families,4576.0,southeast,State
2007,ME,Homeless People in Families,1502.0,northeast,State
2007,MI,Homeless People in Families,10742.0,midwest,State
2007,MN,Homeless People in Families,4054.0,midwest,State
2007,MO,Homeless People in Families,2911.0,midwest,State
2007,MS,Homeless People in Families,262.0,southeast,State
2007,MT,Homeless People in Families,517.0,west,State
2007,NC,Homeless People in Families,3411.0,southeast,State
2007,ND,Homeless People in Families,233.0,midwest,State
2007,NE,Homeless People in Families,1359.0,midwest,State
2007,NH,Homeless People in Families,993.0,northeast,State
2007,NJ,Homeless People in Families,8342.0,northeast,State
2007,NM,Homeless People in Families,1154.0,southwest,State
2007,NV,Homeless People in Families,2165.0,west,State
2007,NY,Homeless People in Families,34545.0,northeast,State
2007,OH,Homeless People in Families,4394.0,midwest,State
2007,OK,Homeless People in Families,1239.0,southwest,State
2007,OR,Homeless People in Families,7719.0,west,State
2007,PA,Homeless People in Families,7991.0,northeast,State
2007,PR,Homeless People in Families,395.0,northeast,Territory
2007,RI,Homeless People in Families,729.0,northeast,State
2007,SC,Homeless People in Families,1889.0,southeast,State
2007,SD,Homeless People in Families,311.0,midwest,State
2007,TN,Homeless People in Families,2748.0,southeast,State
2007,TX,Homeless People in Families,13482.0,southwest,State
2007,UT,Homeless People in Families,1066.0,west,State
2007,VA,Homeless People in Families,4223.0,southeast,State
2007,VI,Homeless People in Families,22.0,northeast,Territory
2007,VT,Homeless People in Families,436.0,northeast,State
2007,WA,Homeless People in Families,10090.0,west,State
2007,WI,Homeless People in Families,3245.0,midwest,State
2007,WV,Homeless People in Families,494.0,southeast,State
2007,WY,Homeless People in Families,206.0,west,State
2007,Total,Homeless People in Families,234558.0,Total,
2007,AK,Sheltered ES Homeless People in Families,280.0,west,State
2007,AL,Sheltered ES Homeless People in Families,242.0,southeast,State
2007,AR,Sheltered ES Homeless People in Families,266.0,southeast,State
2007,AZ,Sheltered ES Homeless People in Families,1522.0,southwest,State
2007,CA,Sheltered ES Homeless People in Families,6824.0,west,State
2007,CO,Sheltered ES Homeless People in Families,1472.0,west,State
2007,CT,Sheltered ES Homeless People in Families,631.0,northeast,State
2007,DC,Sheltered ES Homeless People in Families,793.0,southeast,State
2007,DE,Sheltered ES Homeless People in Families,156.0,southeast,State
2007,FL,Sheltered ES Homeless People in Families,3621.0,southeast,State
2007,GA,Sheltered ES Homeless People in Families,916.0,southeast,State
2007,GU,Sheltered ES Homeless People in Families,19.0,west,Territory
2007,HI,Sheltered ES Homeless People in Families,385.0,west,State
2007,IA,Sheltered ES Homeless People in Families,237.0,midwest,State
2007,ID,Sheltered ES Homeless People in Families,146.0,west,State
2007,IL,Sheltered ES Homeless People in Families,1919.0,midwest,State
2007,IN,Sheltered ES Homeless People in Families,973.0,midwest,State
2007,KS,Sheltered ES Homeless People in Families,504.0,midwest,State
2007,KY,Sheltered ES Homeless People in Families,809.0,southeast,State
2007,LA,Sheltered ES Homeless People in Families,612.0,southeast,State
2007,MA,Sheltered ES Homeless People in Families,3728.0,northeast,State
2007,MD,Sheltered ES Homeless People in Families,1448.0,southeast,State
2007,ME,Sheltered ES Homeless People in Families,213.0,northeast,State
2007,MI,Sheltered ES Homeless People in Families,2533.0,midwest,State
2007,MN,Sheltered ES Homeless People in Families,1556.0,midwest,State
2007,MO,Sheltered ES Homeless People in Families,1312.0,midwest,State
2007,MS,Sheltered ES Homeless People in Families,86.0,southeast,State
2007,MT,Sheltered ES Homeless People in Families,232.0,west,State
2007,NC,Sheltered ES Homeless People in Families,1308.0,southeast,State
2007,ND,Sheltered ES Homeless People in Families,153.0,midwest,State
2007,NE,Sheltered ES Homeless People in Families,633.0,midwest,State
2007,NH,Sheltered ES Homeless People in Families,253.0,northeast,State
2007,NJ,Sheltered ES Homeless People in Families,4862.0,northeast,State
2007,NM,Sheltered ES Homeless People in Families,215.0,southwest,State
2007,NV,Sheltered ES Homeless People in Families,175.0,west,State
2007,NY,Sheltered ES Homeless People in Families,29074.0,northeast,State
2007,OH,Sheltered ES Homeless People in Families,1837.0,midwest,State
2007,OK,Sheltered ES Homeless People in Families,520.0,southwest,State
2007,OR,Sheltered ES Homeless People in Families,1153.0,west,State
2007,PA,Sheltered ES Homeless People in Families,2920.0,northeast,State
2007,PR,Sheltered ES Homeless People in Families,109.0,northeast,Territory
2007,RI,Sheltered ES Homeless People in Families,285.0,northeast,State
2007,SC,Sheltered ES Homeless People in Families,419.0,southeast,State
2007,SD,Sheltered ES Homeless People in Families,131.0,midwest,State
2007,TN,Sheltered ES Homeless People in Families,661.0,southeast,State
2007,TX,Sheltered ES Homeless People in Families,4420.0,southwest,State
2007,UT,Sheltered ES Homeless People in Families,480.0,west,State
2007,VA,Sheltered ES Homeless People in Families,1755.0,southeast,State
2007,VI,Sheltered ES Homeless People in Families,10.0,northeast,Territory
2007,VT,Sheltered ES Homeless People in Families,165.0,northeast,State
2007,WA,Sheltered ES Homeless People in Families,2175.0,west,State
2007,WI,Sheltered ES Homeless People in Families,1187.0,midwest,State
2007,WV,Sheltered ES Homeless People in Families,126.0,southeast,State
2007,WY,Sheltered ES Homeless People in Families,29.0,west,State
2007,Total,Sheltered ES Homeless People in Families,88490.0,Total,
2007,AK,Sheltered TH Homeless People in Families,216.0,west,State
2007,AL,Sheltered TH Homeless People in Families,731.0,southeast,State
2007,AR,Sheltered TH Homeless People in Families,253.0,southeast,State
2007,AZ,Sheltered TH Homeless People in Families,2673.0,southwest,State
2007,CA,Sheltered TH Homeless People in Families,11190.0,west,State
2007,CO,Sheltered TH Homeless People in Families,2445.0,west,State
2007,CT,Sheltered TH Homeless People in Families,584.0,northeast,State
2007,DC,Sheltered TH Homeless People in Families,810.0,southeast,State
2007,DE,Sheltered TH Homeless People in Families,168.0,southeast,State
2007,FL,Sheltered TH Homeless People in Families,4136.0,southeast,State
2007,GA,Sheltered TH Homeless People in Families,1682.0,southeast,State
2007,GU,Sheltered TH Homeless People in Families,31.0,west,Territory
2007,HI,Sheltered TH Homeless People in Families,1227.0,west,State
2007,IA,Sheltered TH Homeless People in Families,950.0,midwest,State
2007,ID,Sheltered TH Homeless People in Families,366.0,west,State
2007,IL,Sheltered TH Homeless People in Families,4270.0,midwest,State
2007,IN,Sheltered TH Homeless People in Families,1499.0,midwest,State
2007,KS,Sheltered TH Homeless People in Families,322.0,midwest,State
2007,KY,Sheltered TH Homeless People in Families,2197.0,southeast,State
2007,LA,Sheltered TH Homeless People in Families,1150.0,southeast,State
2007,MA,Sheltered TH Homeless People in Families,2806.0,northeast,State
2007,MD,Sheltered TH Homeless People in Families,1437.0,southeast,State
2007,ME,Homeless Veterans,119.0,northeast,State
2007,ME,Sheltered TH Homeless People in Families,1275.0,northeast,State
2007,MI,Sheltered TH Homeless People in Families,2052.0,midwest,State
2007,MN,Sheltered TH Homeless People in Families,2141.0,midwest,State
2007,MO,Sheltered TH Homeless People in Families,1264.0,midwest,State
2007,MS,Sheltered TH Homeless People in Families,172.0,southeast,State
2007,MT,Sheltered TH Homeless People in Families,225.0,west,State
2007,NC,Sheltered TH Homeless People in Families,1178.0,southeast,State
2007,ND,Sheltered TH Homeless People in Families,45.0,midwest,State
2007,NE,Sheltered TH Homeless People in Families,637.0,midwest,State
2007,NH,Sheltered TH Homeless People in Families,369.0,northeast,State
2007,NJ,Sheltered TH Homeless People in Families,2940.0,northeast,State
2007,NM,Sheltered TH Homeless People in Families,470.0,southwest,State
2007,NV,Sheltered TH Homeless People in Families,1004.0,west,State
2007,NY,Sheltered TH Homeless People in Families,5300.0,northeast,State
2007,OH,Sheltered TH Homeless People in Families,1951.0,midwest,State
2007,OK,Sheltered TH Homeless People in Families,368.0,southwest,State
2007,OR,Sheltered TH Homeless People in Families,3056.0,west,State
2007,PA,Sheltered TH Homeless People in Families,4889.0,northeast,State
2007,PR,Sheltered TH Homeless People in Families,109.0,northeast,Territory
2007,RI,Sheltered TH Homeless People in Families,439.0,northeast,State
2007,SC,Sheltered TH Homeless People in Families,637.0,southeast,State
2007,SD,Sheltered TH Homeless People in Families,172.0,midwest,State
2007,TN,Sheltered TH Homeless People in Families,1062.0,southeast,State
2007,TX,Sheltered TH Homeless People in Families,5343.0,southwest,State
2007,UT,Sheltered TH Homeless People in Families,586.0,west,State
2007,VA,Sheltered TH Homeless People in Families,2020.0,southeast,State
2007,VI,Sheltered TH Homeless People in Families,12.0,northeast,Territory
2007,VT,Sheltered TH Homeless People in Families,175.0,northeast,State
2007,WA,Sheltered TH Homeless People in Families,6569.0,west,State
2007,WI,Sheltered TH Homeless People in Families,1827.0,midwest,State
2007,WV,Sheltered TH Homeless People in Families,297.0,southeast,State
2007,WY,Sheltered TH Homeless People in Families,111.0,west,State
2007,Total,Sheltered TH Homeless People in Families,89838.0,Total,
2007,AK,Sheltered Total Homeless People in Families,496.0,west,State
2007,AL,Sheltered Total Homeless People in Families,973.0,southeast,State
2007,AR,Sheltered Total Homeless People in Families,519.0,southeast,State
2007,AZ,Sheltered Total Homeless People in Families,4195.0,southwest,State
2007,CA,Sheltered Total Homeless People in Families,18014.0,west,State
2007,CO,Sheltered Total Homeless People in Families,3917.0,west,State
2007,CT,Sheltered Total Homeless People in Families,1215.0,northeast,State
2007,DC,Sheltered Total Homeless People in Families,1603.0,southeast,State
2007,DE,Sheltered Total Homeless People in Families,324.0,southeast,State
2007,FL,Sheltered Total Homeless People in Families,7757.0,southeast,State
2007,GA,Sheltered Total Homeless People in Families,2598.0,southeast,State
2007,GU,Sheltered Total Homeless People in Families,50.0,west,Territory
2007,HI,Sheltered Total Homeless People in Families,1612.0,west,State
2007,IA,Sheltered Total Homeless People in Families,1187.0,midwest,State
2007,ID,Sheltered Total Homeless People in Families,512.0,west,State
2007,IL,Sheltered Total Homeless People in Families,6189.0,midwest,State
2007,IN,Sheltered Total Homeless People in Families,2472.0,midwest,State
2007,KS,Sheltered Total Homeless People in Families,826.0,midwest,State
2007,KY,Sheltered Total Homeless People in Families,3006.0,southeast,State
2007,LA,Sheltered Total Homeless People in Families,1762.0,southeast,State
2007,MA,Sheltered Total Homeless People in Families,6534.0,northeast,State
2007,MD,Sheltered Total Homeless People in Families,2885.0,southeast,State
2007,ME,Sheltered Total Homeless People in Families,1488.0,northeast,State
2007,MI,Sheltered Total Homeless People in Families,4585.0,midwest,State
2007,MN,Sheltered Total Homeless People in Families,3697.0,midwest,State
2007,MO,Sheltered Total Homeless People in Families,2576.0,midwest,State
2007,MS,Sheltered Total Homeless People in Families,258.0,southeast,State
2007,MT,Sheltered Total Homeless People in Families,457.0,west,State
2007,NC,Sheltered Total Homeless People in Families,2486.0,southeast,State
2007,ND,Sheltered Total Homeless People in Families,198.0,midwest,State
2007,NE,Sheltered Total Homeless People in Families,1270.0,midwest,State
2007,NH,Sheltered Total Homeless People in Families,622.0,northeast,State
2007,NJ,Sheltered Total Homeless People in Families,7802.0,northeast,State
2007,NM,Sheltered Total Homeless People in Families,685.0,southwest,State
2007,NV,Sheltered Total Homeless People in Families,1179.0,west,State
2007,NY,Sheltered Total Homeless People in Families,34374.0,northeast,State
2007,OH,Sheltered Total Homeless People in Families,3788.0,midwest,State
2007,OK,Sheltered Total Homeless People in Families,888.0,southwest,State
2007,OR,Sheltered Total Homeless People in Families,4209.0,west,State
2007,PA,Sheltered Total Homeless People in Families,7809.0,northeast,State
2007,PR,Sheltered Total Homeless People in Families,218.0,northeast,Territory
2007,RI,Sheltered Total Homeless People in Families,724.0,northeast,State
2007,SC,Sheltered Total Homeless People in Families,1056.0,southeast,State
2007,SD,Sheltered Total Homeless People in Families,303.0,midwest,State
2007,TN,Sheltered Total Homeless People in Families,1723.0,southeast,State
2007,TX,Sheltered Total Homeless People in Families,9763.0,southwest,State
2007,UT,Sheltered Total Homeless People in Families,1066.0,west,State
2007,VA,Sheltered Total Homeless People in Families,3775.0,southeast,State
2007,VI,Sheltered Total Homeless People in Families,22.0,northeast,Territory
2007,VT,Sheltered Total Homeless People in Families,340.0,northeast,State
2007,WA,Sheltered Total Homeless People in Families,8744.0,west,State
2007,WI,Sheltered Total Homeless People in Families,3014.0,midwest,State
2007,WV,Sheltered Total Homeless People in Families,423.0,southeast,State
2007,WY,Sheltered Total Homeless People in Families,140.0,west,State
2007,Total,Sheltered Total Homeless People in Families,178328.0,Total,
2007,AK,Unsheltered Homeless People in Families,84.0,west,State
2007,AL,Unsheltered Homeless People in Families,295.0,southeast,State
2007,AR,Unsheltered Homeless People in Families,330.0,southeast,State
2007,AZ,Unsheltered Homeless People in Families,431.0,southwest,State
2007,CA,Unsheltered Homeless People in Families,10020.0,west,State
2007,CO,Unsheltered Homeless People in Families,3464.0,west,State
2007,CT,Unsheltered Homeless People in Families,94.0,northeast,State
2007,DC,Unsheltered Homeless People in Families,0.0,southeast,State
2007,DE,Unsheltered Homeless People in Families,21.0,southeast,State
2007,FL,Unsheltered Homeless People in Families,7272.0,southeast,State
2007,GA,Unsheltered Homeless People in Families,4520.0,southeast,State
2007,GU,Unsheltered Homeless People in Families,421.0,west,Territory
2007,HI,Unsheltered Homeless People in Families,1123.0,west,State
2007,IA,Unsheltered Homeless People in Families,43.0,midwest,State
2007,ID,Unsheltered Homeless People in Families,135.0,west,State
2007,IL,Unsheltered Homeless People in Families,645.0,midwest,State
2007,IN,Unsheltered Homeless People in Families,152.0,midwest,State
2007,KS,Unsheltered Homeless People in Families,77.0,midwest,State
2007,KY,Unsheltered Homeless People in Families,1165.0,southeast,State
2007,LA,Unsheltered Homeless People in Families,759.0,southeast,State
2007,MA,Unsheltered Homeless People in Families,301.0,northeast,State
2007,MD,Unsheltered Homeless People in Families,1691.0,southeast,State
2007,ME,Unsheltered Homeless People in Families,14.0,northeast,State
2007,MI,Unsheltered Homeless People in Families,6157.0,midwest,State
2007,MN,Unsheltered Homeless People in Families,357.0,midwest,State
2007,MO,Unsheltered Homeless People in Families,335.0,midwest,State
2007,MS,Unsheltered Homeless People in Families,4.0,southeast,State
2007,MT,Unsheltered Homeless People in Families,60.0,west,State
2007,NC,Unsheltered Homeless People in Families,925.0,southeast,State
2007,ND,Unsheltered Homeless People in Families,35.0,midwest,State
2007,NE,Unsheltered Homeless People in Families,89.0,midwest,State
2007,NH,Unsheltered Homeless People in Families,371.0,northeast,State
2007,NJ,Unsheltered Homeless People in Families,540.0,northeast,State
2007,NM,Unsheltered Homeless People in Families,469.0,southwest,State
2007,NV,Unsheltered Homeless People in Families,986.0,west,State
2007,NY,Unsheltered Homeless People in Families,171.0,northeast,State
2007,OH,Unsheltered Homeless People in Families,606.0,midwest,State
2007,OK,Unsheltered Homeless People in Families,351.0,southwest,State
2007,OR,Unsheltered Homeless People in Families,3510.0,west,State
2007,PA,Unsheltered Homeless People in Families,182.0,northeast,State
2007,PR,Unsheltered Homeless People in Families,177.0,northeast,Territory
2007,RI,Unsheltered Homeless People in Families,5.0,northeast,State
2007,SC,Unsheltered Homeless People in Families,833.0,southeast,State
2007,SD,Unsheltered Homeless People in Families,8.0,midwest,State
2007,TN,Unsheltered Homeless People in Families,1025.0,southeast,State
2007,TX,Unsheltered Homeless People in Families,3719.0,southwest,State
2007,UT,Unsheltered Homeless People in Families,0.0,west,State
2007,VA,Unsheltered Homeless People in Families,448.0,southeast,State
2007,VI,Unsheltered Homeless People in Families,0.0,northeast,Territory
2007,VT,Unsheltered Homeless People in Families,96.0,northeast,State
2007,WA,Unsheltered Homeless People in Families,1346.0,west,State
2007,WI,Unsheltered Homeless People in Families,231.0,midwest,State
2007,WV,Unsheltered Homeless People in Families,71.0,southeast,State
2007,WY,Unsheltered Homeless People in Families,66.0,west,State
2007,Total,Unsheltered Homeless People in Families,56230.0,Total,
2007,AK,Homeless Family Households,190.0,west,State
2007,AL,Homeless Family Households,466.0,southeast,State
2007,AR,Homeless Family Households,324.0,southeast,State
2007,AZ,Homeless Family Households,1459.0,southwest,State
2007,CA,Homeless Family Households,8733.0,west,State
2007,CO,Homeless Family Households,2704.0,west,State
2007,CT,Homeless Family Households,442.0,northeast,State
2007,DC,Homeless Family Households,507.0,southeast,State
2007,DE,Homeless Family Households,119.0,southeast,State
2007,FL,Homeless Family Households,5618.0,southeast,State
2007,GA,Homeless Family Households,2177.0,southeast,State
2007,GU,Homeless Family Households,120.0,west,Territory
2007,HI,Homeless Family Households,734.0,west,State
2007,IA,Homeless Family Households,427.0,midwest,State
2007,ID,Homeless Family Households,210.0,west,State
2007,IL,Homeless Family Households,2273.0,midwest,State
2007,IN,Homeless Family Households,863.0,midwest,State
2007,KS,Homeless Family Households,281.0,midwest,State
2007,KY,Homeless Family Households,1367.0,southeast,State
2007,LA,Homeless Family Households,832.0,southeast,State
2007,MA,Homeless Family Households,2468.0,northeast,State
2007,MD,Homeless Family Households,1415.0,southeast,State
2007,ME,Homeless Family Households,502.0,northeast,State
2007,MI,Homeless Family Households,3056.0,midwest,State
2007,MN,Homeless Family Households,2411.0,midwest,State
2007,MO,Homeless Family Households,972.0,midwest,State
2007,MS,Homeless Family Households,76.0,southeast,State
2007,MT,Homeless Family Households,166.0,west,State
2007,NC,Homeless Family Households,1199.0,southeast,State
2007,ND,Homeless Family Households,70.0,midwest,State
2007,NE,Homeless Family Households,515.0,midwest,State
2007,NH,Homeless Family Households,380.0,northeast,State
2007,NJ,Homeless Family Households,3201.0,northeast,State
2007,NM,Homeless Family Households,367.0,southwest,State
2007,NV,Homeless Family Households,700.0,west,State
2007,NY,Homeless Family Households,11245.0,northeast,State
2007,OH,Homeless Family Households,1622.0,midwest,State
2007,OK,Homeless Family Households,433.0,southwest,State
2007,OR,Homeless Family Households,2463.0,west,State
2007,PA,Homeless Family Households,2651.0,northeast,State
2007,PR,Homeless Family Households,116.0,northeast,Territory
2007,RI,Homeless Family Households,214.0,northeast,State
2007,SC,Homeless Family Households,458.0,southeast,State
2007,SD,Homeless Family Households,108.0,midwest,State
2007,TN,Homeless Family Households,955.0,southeast,State
2007,TX,Homeless Family Households,3839.0,southwest,State
2007,UT,Homeless Family Households,395.0,west,State
2007,VA,Homeless Family Households,1410.0,southeast,State
2007,VI,Homeless Family Households,10.0,northeast,Territory
2007,VT,Homeless Family Households,154.0,northeast,State
2007,WA,Homeless Family Households,3722.0,west,State
2007,WI,Homeless Family Households,1108.0,midwest,State
2007,WV,Homeless Family Households,197.0,southeast,State
2007,WY,Homeless Family Households,91.0,west,State
2007,Total,Homeless Family Households,78535.0,Total,
2007,AK,Sheltered ES Homeless Family Households,95.0,west,State
2007,AL,Sheltered ES Homeless Family Households,96.0,southeast,State
2007,AR,Sheltered ES Homeless Family Households,97.0,southeast,State
2007,AZ,Sheltered ES Homeless Family Households,463.0,southwest,State
2007,CA,Sheltered ES Homeless Family Households,2265.0,west,State
2007,CO,Sheltered ES Homeless Family Households,584.0,west,State
2007,CT,Sheltered ES Homeless Family Households,211.0,northeast,State
2007,DC,Sheltered ES Homeless Family Households,246.0,southeast,State
2007,DE,Sheltered ES Homeless Family Households,56.0,southeast,State
2007,FL,Sheltered ES Homeless Family Households,1412.0,southeast,State
2007,GA,Sheltered ES Homeless Family Households,352.0,southeast,State
2007,GU,Sheltered ES Homeless Family Households,5.0,west,Territory
2007,HI,Sheltered ES Homeless Family Households,115.0,west,State
2007,IA,Sheltered ES Homeless Family Households,83.0,midwest,State
2007,ID,Sheltered ES Homeless Family Households,55.0,west,State
2007,IL,Sheltered ES Homeless Family Households,600.0,midwest,State
2007,IN,Sheltered ES Homeless Family Households,338.0,midwest,State
2007,KS,Sheltered ES Homeless Family Households,157.0,midwest,State
2007,KY,Sheltered ES Homeless Family Households,241.0,southeast,State
2007,LA,Sheltered ES Homeless Family Households,209.0,southeast,State
2007,MA,Sheltered ES Homeless Family Households,1321.0,northeast,State
2007,MD,Sheltered ES Homeless Family Households,451.0,southeast,State
2007,ME,Sheltered ES Homeless Family Households,74.0,northeast,State
2007,MI,Sheltered ES Homeless Family Households,840.0,midwest,State
2007,MN,Sheltered ES Homeless Family Households,469.0,midwest,State
2007,MO,Sheltered ES Homeless Family Households,442.0,midwest,State
2007,MS,Sheltered ES Homeless Family Households,24.0,southeast,State
2007,MT,Sheltered ES Homeless Family Households,75.0,west,State
2007,NC,Sheltered ES Homeless Family Households,433.0,southeast,State
2007,ND,Sheltered ES Homeless Family Households,45.0,midwest,State
2007,NE,Sheltered ES Homeless Family Households,245.0,midwest,State
2007,NH,Sheltered ES Homeless Family Households,104.0,northeast,State
2007,NJ,Sheltered ES Homeless Family Households,1861.0,northeast,State
2007,NM,Sheltered ES Homeless Family Households,72.0,southwest,State
2007,NV,Sheltered ES Homeless Family Households,68.0,west,State
2007,NY,Sheltered ES Homeless Family Households,9484.0,northeast,State
2007,OH,Sheltered ES Homeless Family Households,708.0,midwest,State
2007,OK,Sheltered ES Homeless Family Households,191.0,southwest,State
2007,OR,Sheltered ES Homeless Family Households,375.0,west,State
2007,PA,Sheltered ES Homeless Family Households,923.0,northeast,State
2007,PR,Sheltered ES Homeless Family Households,39.0,northeast,Territory
2007,RI,Sheltered ES Homeless Family Households,85.0,northeast,State
2007,SC,Sheltered ES Homeless Family Households,138.0,southeast,State
2007,SD,Sheltered ES Homeless Family Households,46.0,midwest,State
2007,TN,Sheltered ES Homeless Family Households,215.0,southeast,State
2007,TX,Sheltered ES Homeless Family Households,1171.0,southwest,State
2007,UT,Sheltered ES Homeless Family Households,120.0,west,State
2007,VA,Sheltered ES Homeless Family Households,625.0,southeast,State
2007,VI,Sheltered ES Homeless Family Households,4.0,northeast,Territory
2007,VT,Sheltered ES Homeless Family Households,61.0,northeast,State
2007,WA,Sheltered ES Homeless Family Households,724.0,west,State
2007,WI,Sheltered ES Homeless Family Households,406.0,midwest,State
2007,WV,Sheltered ES Homeless Family Households,55.0,southeast,State
2007,WY,Sheltered ES Homeless Family Households,12.0,west,State
2007,Total,Sheltered ES Homeless Family Households,29586.0,Total,
2007,AK,Sheltered TH Homeless Family Households,70.0,west,State
2007,AL,Sheltered TH Homeless Family Households,251.0,southeast,State
2007,AR,Sheltered TH Homeless Family Households,87.0,southeast,State
2007,AZ,Sheltered TH Homeless Family Households,828.0,southwest,State
2007,CA,Sheltered TH Homeless Family Households,3530.0,west,State
2007,CO,Sheltered TH Homeless Family Households,848.0,west,State
2007,CT,Sheltered TH Homeless Family Households,193.0,northeast,State
2007,DC,Sheltered TH Homeless Family Households,261.0,southeast,State
2007,DE,Sheltered TH Homeless Family Households,55.0,southeast,State
2007,FL,Sheltered TH Homeless Family Households,1371.0,southeast,State
2007,GA,Sheltered TH Homeless Family Households,513.0,southeast,State
2007,GU,Sheltered TH Homeless Family Households,9.0,west,Territory
2007,HI,Sheltered TH Homeless Family Households,329.0,west,State
2007,IA,Sheltered TH Homeless Family Households,325.0,midwest,State
2007,ID,Sheltered TH Homeless Family Households,120.0,west,State
2007,IL,Sheltered TH Homeless Family Households,1446.0,midwest,State
2007,IN,Sheltered TH Homeless Family Households,484.0,midwest,State
2007,KS,Sheltered TH Homeless Family Households,102.0,midwest,State
2007,KY,Sheltered TH Homeless Family Households,785.0,southeast,State
2007,LA,Sheltered TH Homeless Family Households,391.0,southeast,State
2007,MA,Sheltered TH Homeless Family Households,1030.0,northeast,State
2007,MD,Sheltered TH Homeless Family Households,463.0,southeast,State
2007,ME,Sheltered TH Homeless Family Households,423.0,northeast,State
2007,MI,Sheltered TH Homeless Family Households,690.0,midwest,State
2007,MN,Sheltered TH Homeless Family Households,1832.0,midwest,State
2007,MO,Sheltered TH Homeless Family Households,392.0,midwest,State
2007,MS,Sheltered TH Homeless Family Households,50.0,southeast,State
2007,MT,Sheltered TH Homeless Family Households,75.0,west,State
2007,NC,Sheltered TH Homeless Family Households,389.0,southeast,State
2007,ND,Sheltered TH Homeless Family Households,16.0,midwest,State
2007,NE,Sheltered TH Homeless Family Households,246.0,midwest,State
2007,NH,Sheltered TH Homeless Family Households,132.0,northeast,State
2007,NJ,Sheltered TH Homeless Family Households,1162.0,northeast,State
2007,NM,Sheltered TH Homeless Family Households,154.0,southwest,State
2007,NV,Sheltered TH Homeless Family Households,305.0,west,State
2007,NY,Sheltered TH Homeless Family Households,1708.0,northeast,State
2007,OH,Sheltered TH Homeless Family Households,684.0,midwest,State
2007,OK,Sheltered TH Homeless Family Households,119.0,southwest,State
2007,OR,Sheltered TH Homeless Family Households,1031.0,west,State
2007,PA,Sheltered TH Homeless Family Households,1674.0,northeast,State
2007,PR,Sheltered TH Homeless Family Households,41.0,northeast,Territory
2007,RI,Sheltered TH Homeless Family Households,127.0,northeast,State
2007,SC,Sheltered TH Homeless Family Households,188.0,southeast,State
2007,SD,Sheltered TH Homeless Family Households,58.0,midwest,State
2007,TN,Sheltered TH Homeless Family Households,345.0,southeast,State
2007,TX,Sheltered TH Homeless Family Households,1630.0,southwest,State
2007,UT,Sheltered TH Homeless Family Households,275.0,west,State
2007,VA,Sheltered TH Homeless Family Households,630.0,southeast,State
2007,VI,Sheltered TH Homeless Family Households,6.0,northeast,Territory
2007,VT,Sheltered TH Homeless Family Households,60.0,northeast,State
2007,WA,Sheltered TH Homeless Family Households,2514.0,west,State
2007,WI,Sheltered TH Homeless Family Households,627.0,midwest,State
2007,WV,Sheltered TH Homeless Family Households,115.0,southeast,State
2007,WY,Sheltered TH Homeless Family Households,39.0,west,State
2007,Total,Sheltered TH Homeless Family Households,31228.0,Total,
2007,AK,Sheltered Total Homeless Family Households,165.0,west,State
2007,AL,Sheltered Total Homeless Family Households,347.0,southeast,State
2007,AR,Sheltered Total Homeless Family Households,184.0,southeast,State
2007,AZ,Sheltered Total Homeless Family Households,1291.0,southwest,State
2007,CA,Sheltered Total Homeless Family Households,5795.0,west,State
2007,CO,Sheltered Total Homeless Family Households,1432.0,west,State
2007,CT,Sheltered Total Homeless Family Households,404.0,northeast,State
2007,DC,Sheltered Total Homeless Family Households,507.0,southeast,State
2007,DE,Sheltered Total Homeless Family Households,111.0,southeast,State
2007,FL,Sheltered Total Homeless Family Households,2783.0,southeast,State
2007,GA,Sheltered Total Homeless Family Households,865.0,southeast,State
2007,GU,Sheltered Total Homeless Family Households,14.0,west,Territory
2007,HI,Sheltered Total Homeless Family Households,444.0,west,State
2007,IA,Sheltered Total Homeless Family Households,408.0,midwest,State
2007,ID,Sheltered Total Homeless Family Households,175.0,west,State
2007,IL,Sheltered Total Homeless Family Households,2046.0,midwest,State
2007,IN,Sheltered Total Homeless Family Households,822.0,midwest,State
2007,KS,Sheltered Total Homeless Family Households,259.0,midwest,State
2007,KY,Sheltered Total Homeless Family Households,1026.0,southeast,State
2007,LA,Sheltered Total Homeless Family Households,600.0,southeast,State
2007,MA,Sheltered Total Homeless Family Households,2351.0,northeast,State
2007,MD,Sheltered Total Homeless Family Households,914.0,southeast,State
2007,ME,Sheltered Total Homeless Family Households,497.0,northeast,State
2007,MI,Sheltered Total Homeless Family Households,1530.0,midwest,State
2007,MN,Sheltered Total Homeless Family Households,2301.0,midwest,State
2007,MO,Sheltered Total Homeless Family Households,834.0,midwest,State
2007,MS,Sheltered Total Homeless Family Households,74.0,southeast,State
2007,MT,Sheltered Total Homeless Family Households,150.0,west,State
2007,NC,Sheltered Total Homeless Family Households,822.0,southeast,State
2007,ND,Sheltered Total Homeless Family Households,61.0,midwest,State
