year,state,count_type,count
2008,SC,Sheltered SH Homeless Individuals,0
2008,SD,Sheltered SH Homeless Individuals,0
2008,TN,Sheltered SH Homeless Individuals,0
2008,TX,Sheltered SH Homeless Individuals,0
2008,UT,Sheltered SH Homeless Individuals,0
2008,VA,Sheltered SH Homeless Individuals,0
2008,VI,Sheltered SH Homeless Individuals,0
2008,VT,Sheltered SH Homeless Individuals,0
2008,WA,Sheltered SH Homeless Individuals,0
2008,WI,Sheltered SH Homeless Individuals,0
2008,WV,Sheltered SH Homeless Individuals,0
2008,WY,Sheltered SH Homeless Individuals,0
2008,Total,Sheltered SH Homeless Individuals,0
2008,AK,Sheltered Total Homeless Individuals,912
2008,AL,Sheltered Total Homeless Individuals,2803
2008,AR,Sheltered Total Homeless Individuals,1617
2008,AZ,Sheltered Total Homeless Individuals,3376
2008,CA,Sheltered Total Homeless Individuals,28505
2008,CO,Sheltered Total Homeless Individuals,2984
2008,CT,Sheltered Total Homeless Individuals,2185
2008,DC,Sheltered Total Homeless Individuals,3830
2008,DE,Sheltered Total Homeless Individuals,581
2008,FL,Sheltered Total Homeless Individuals,12331
2008,GA,Sheltered Total Homeless Individuals,5716
2008,GU,Sheltered Total Homeless Individuals,53
2008,HI,Sheltered Total Homeless Individuals,1091
2008,IA,Sheltered Total Homeless Individuals,1421
2008,ID,Sheltered Total Homeless Individuals,657
2008,IL,Sheltered Total Homeless Individuals,5697
2008,IN,Sheltered Total Homeless Individuals,3617
2008,KS,Sheltered Total Homeless Individuals,897
2008,KY,Sheltered Total Homeless Individuals,3247
2008,LA,Sheltered Total Homeless Individuals,1905
2008,MA,Sheltered Total Homeless Individuals,6223
2008,MD,Sheltered Total Homeless Individuals,3335
2008,ME,Sheltered Total Homeless Individuals,1201
2008,MI,Sheltered Total Homeless Individuals,7014
2008,MN,Sheltered Total Homeless Individuals,2317
2008,MO,Sheltered Total Homeless Individuals,2784
2008,MP,Sheltered Total Homeless Individuals,
2008,MS,Sheltered Total Homeless Individuals,948
2008,MT,Sheltered Total Homeless Individuals,617
2008,NC,Sheltered Total Homeless Individuals,5337
2008,ND,Sheltered Total Homeless Individuals,362
2008,NE,Sheltered Total Homeless Individuals,1824
2008,NH,Sheltered Total Homeless Individuals,785
2008,NJ,Sheltered Total Homeless Individuals,5421
2008,NM,Sheltered Total Homeless Individuals,1063
2008,NV,Sheltered Total Homeless Individuals,3658
2008,NY,Sheltered Total Homeless Individuals,21304
2008,OH,Sheltered Total Homeless Individuals,6116
2008,OK,Sheltered Total Homeless Individuals,1905
2008,OR,Sheltered Total Homeless Individuals,5260
2008,PA,Sheltered Total Homeless Individuals,6541
2008,PR,Sheltered Total Homeless Individuals,663
2008,RI,Sheltered Total Homeless Individuals,660
2008,SC,Sheltered Total Homeless Individuals,2031
2008,SD,Sheltered Total Homeless Individuals,235
2008,TN,Sheltered Total Homeless Individuals,3829
2008,TX,Sheltered Total Homeless Individuals,14095
2008,UT,Sheltered Total Homeless Individuals,1762
2008,VA,Sheltered Total Homeless Individuals,3541
2008,VI,Sheltered Total Homeless Individuals,79
2008,VT,Sheltered Total Homeless Individuals,401
2008,WA,Sheltered Total Homeless Individuals,6831
2008,WI,Sheltered Total Homeless Individuals,1975
2008,WV,Sheltered Total Homeless Individuals,993
2008,WY,Sheltered Total Homeless Individuals,320
2008,Total,Sheltered Total Homeless Individuals,204855
2008,AK,Unsheltered Homeless Individuals,155
2008,AL,Unsheltered Homeless Individuals,1283
2008,AR,Unsheltered Homeless Individuals,1008
2008,AZ,Unsheltered Homeless Individuals,5052
2008,CA,Unsheltered Homeless Individuals,80545
2008,CO,Unsheltered Homeless Individuals,3276
2008,CT,Unsheltered Homeless Individuals,588
2008,DC,Unsheltered Homeless Individuals,378
2008,DE,Unsheltered Homeless Individuals,71
2008,FL,Unsheltered Homeless Individuals,20628
2008,GA,Unsheltered Homeless Individuals,8012
2008,GU,Unsheltered Homeless Individuals,201
2008,HI,Unsheltered Homeless Individuals,2235
2008,IA,Unsheltered Homeless Individuals,188
2008,ID,Unsheltered Homeless Individuals,160
2008,IL,Unsheltered Homeless Individuals,2659
2008,IN,Unsheltered Homeless Individuals,1320
2008,KS,Unsheltered Homeless Individuals,183
2008,KY,Unsheltered Homeless Individuals,1097
2008,LA,Unsheltered Homeless Individuals,989
2008,MA,Unsheltered Homeless Individuals,904
2008,MD,Unsheltered Homeless Individuals,1471
2008,ME,Unsheltered Homeless Individuals,40
2008,MI,Unsheltered Homeless Individuals,10350
2008,MN,Unsheltered Homeless Individuals,1071
2008,MO,Unsheltered Homeless Individuals,1411
2008,MP,Unsheltered Homeless Individuals,
2008,MS,Unsheltered Homeless Individuals,749
2008,MT,Unsheltered Homeless Individuals,351
2008,NC,Unsheltered Homeless Individuals,3412
2008,ND,Unsheltered Homeless Individuals,13
2008,NE,Unsheltered Homeless Individuals,420
2008,NH,Unsheltered Homeless Individuals,387
2008,NJ,Unsheltered Homeless Individuals,1427
2008,NM,Unsheltered Homeless Individuals,798
2008,NV,Unsheltered Homeless Individuals,2854
2008,NY,Unsheltered Homeless Individuals,4467
2008,OH,Unsheltered Homeless Individuals,1749
2008,OK,Unsheltered Homeless Individuals,769
2008,OR,Unsheltered Homeless Individuals,6288
2008,PA,Unsheltered Homeless Individuals,1193
2008,PR,Unsheltered Homeless Individuals,2005
2008,RI,Unsheltered Homeless Individuals,54
2008,SC,Unsheltered Homeless Individuals,1778
2008,SD,Unsheltered Homeless Individuals,33
2008,TN,Unsheltered Homeless Individuals,3413
2008,TX,Unsheltered Homeless Individuals,13855
2008,UT,Unsheltered Homeless Individuals,256
2008,VA,Unsheltered Homeless Individuals,1297
2008,VI,Unsheltered Homeless Individuals,487
2008,VT,Unsheltered Homeless Individuals,226
2008,WA,Unsheltered Homeless Individuals,5325
2008,WI,Unsheltered Homeless Individuals,310
2008,WV,Unsheltered Homeless Individuals,442
2008,WY,Unsheltered Homeless Individuals,37
2008,Total,Unsheltered Homeless Individuals,199670
2008,AK,Homeless People in Families,579
2008,AL,Homeless People in Families,1301
2008,AR,Homeless People in Families,630
2008,AZ,Homeless People in Families,4060
2008,CA,Homeless People in Families,27481
2008,CO,Homeless People in Families,8487
2008,CT,Homeless People in Families,1854
2008,DC,Homeless People in Families,1836
2008,DE,Homeless People in Families,281
2008,FL,Homeless People in Families,17199
2008,GA,Homeless People in Families,5367
2008,GU,Homeless People in Families,471
2008,HI,Homeless People in Families,2735
2008,IA,Homeless People in Families,1737
2008,ID,Homeless People in Families,647
2008,IL,Homeless People in Families,6368
2008,IN,Homeless People in Families,2458
2008,KS,Homeless People in Families,658
2008,KY,Homeless People in Families,3793
2008,LA,Homeless People in Families,2587
2008,MA,Homeless People in Families,7379
2008,MD,Homeless People in Families,4413
2008,ME,Homeless People in Families,1391
2008,MI,Homeless People in Families,10884
2008,MN,Homeless People in Families,4256
2008,MO,Homeless People in Families,3492
2008,MP,Homeless People in Families,
2008,MS,Homeless People in Families,264
2008,MT,Homeless People in Families,449
2008,NC,Homeless People in Families,3662
2008,ND,Homeless People in Families,240
2008,NE,Homeless People in Families,1741
2008,NH,Homeless People in Families,847
2008,NJ,Homeless People in Families,6984
2008,NM,Homeless People in Families,1154
2008,NV,Homeless People in Families,2214
2008,NY,Homeless People in Families,35354
2008,OH,Homeless People in Families,5047
2008,OK,Homeless People in Families,1172
2008,OR,Homeless People in Families,9105
2008,PA,Homeless People in Families,7644
2008,PR,Homeless People in Families,344
2008,RI,Homeless People in Families,482
2008,SC,Homeless People in Families,1851
2008,SD,Homeless People in Families,311
2008,TN,Homeless People in Families,2463
2008,TX,Homeless People in Families,12240
2008,UT,Homeless People in Families,1416
2008,VA,Homeless People in Families,3631
2007,CO,Sheltered ES Homeless,3630
2008,VI,Homeless People in Families,36
2008,VT,Homeless People in Families,327
2008,WA,Homeless People in Families,9798
2008,WI,Homeless People in Families,3164
2008,WV,Homeless People in Families,581
2008,WY,Homeless People in Families,394
2008,Total,Homeless People in Families,235259
2008,AK,Sheltered ES Homeless People in Families,290
2008,AL,Sheltered ES Homeless People in Families,375
2008,AR,Sheltered ES Homeless People in Families,188
2008,AZ,Sheltered ES Homeless People in Families,1322
2008,CA,Sheltered ES Homeless People in Families,6684
2008,CO,Sheltered ES Homeless People in Families,1388
2008,CT,Sheltered ES Homeless People in Families,906
2008,DC,Sheltered ES Homeless People in Families,555
2008,DE,Sheltered ES Homeless People in Families,113
2008,FL,Sheltered ES Homeless People in Families,3936
2008,GA,Sheltered ES Homeless People in Families,1293
2008,GU,Sheltered ES Homeless People in Families,19
2008,HI,Sheltered ES Homeless People in Families,619
2008,IA,Sheltered ES Homeless People in Families,347
2008,ID,Sheltered ES Homeless People in Families,153
2008,IL,Sheltered ES Homeless People in Families,1754
2008,IN,Sheltered ES Homeless People in Families,901
2008,KS,Sheltered ES Homeless People in Families,361
2008,KY,Sheltered ES Homeless People in Families,699
2008,LA,Sheltered ES Homeless People in Families,661
2008,MA,Sheltered ES Homeless People in Families,5152
2008,MD,Sheltered ES Homeless People in Families,1261
2008,ME,Sheltered ES Homeless People in Families,219
2008,MI,Sheltered ES Homeless People in Families,2604
2008,MN,Sheltered ES Homeless People in Families,1557
2008,MO,Sheltered ES Homeless People in Families,1394
2008,MP,Sheltered ES Homeless People in Families,
2008,MS,Sheltered ES Homeless People in Families,86
2008,MT,Sheltered ES Homeless People in Families,150
2008,NC,Sheltered ES Homeless People in Families,1358
2008,ND,Sheltered ES Homeless People in Families,135
2008,NE,Sheltered ES Homeless People in Families,392
2008,NH,Sheltered ES Homeless People in Families,350
2008,NJ,Sheltered ES Homeless People in Families,3536
2008,NM,Sheltered ES Homeless People in Families,215
2008,NV,Sheltered ES Homeless People in Families,185
2008,NY,Sheltered ES Homeless People in Families,29917
2008,OH,Sheltered ES Homeless People in Families,2013
2008,OK,Sheltered ES Homeless People in Families,554
2008,OR,Sheltered ES Homeless People in Families,1507
2008,PA,Sheltered ES Homeless People in Families,2579
2008,PR,Sheltered ES Homeless People in Families,75
2008,RI,Sheltered ES Homeless People in Families,297
2008,SC,Sheltered ES Homeless People in Families,418
2008,SD,Sheltered ES Homeless People in Families,131
2008,TN,Sheltered ES Homeless People in Families,781
2008,TX,Sheltered ES Homeless People in Families,4529
2008,UT,Sheltered ES Homeless People in Families,591
2008,VA,Sheltered ES Homeless People in Families,1393
2008,VI,Sheltered ES Homeless People in Families,32
2008,VT,Sheltered ES Homeless People in Families,130
2008,WA,Sheltered ES Homeless People in Families,2146
2008,WI,Sheltered ES Homeless People in Families,1212
2008,WV,Sheltered ES Homeless People in Families,257
2008,WY,Sheltered ES Homeless People in Families,160
2008,Total,Sheltered ES Homeless People in Families,89880
2008,AK,Sheltered TH Homeless People in Families,250
2008,AL,Sheltered TH Homeless People in Families,665
2008,AR,Sheltered TH Homeless People in Families,215
2008,AZ,Sheltered TH Homeless People in Families,2272
2008,CA,Sheltered TH Homeless People in Families,11776
2008,CO,Sheltered TH Homeless People in Families,2505
2008,CT,Sheltered TH Homeless People in Families,929
2008,DC,Sheltered TH Homeless People in Families,1281
2008,DE,Sheltered TH Homeless People in Families,168
2008,FL,Sheltered TH Homeless People in Families,4457
2008,GA,Sheltered TH Homeless People in Families,1856
2008,GU,Sheltered TH Homeless People in Families,31
2008,HI,Sheltered TH Homeless People in Families,993
2008,IA,Sheltered TH Homeless People in Families,1319
2008,ID,Sheltered TH Homeless People in Families,440
2008,IL,Sheltered TH Homeless People in Families,4029
2008,IN,Sheltered TH Homeless People in Families,1405
2008,KS,Sheltered TH Homeless People in Families,242
2008,KY,Sheltered TH Homeless People in Families,2249
2008,LA,Sheltered TH Homeless People in Families,1134
2008,MA,Sheltered TH Homeless People in Families,2062
2008,MD,Sheltered TH Homeless People in Families,1458
2008,ME,Sheltered TH Homeless People in Families,1168
2008,MI,Sheltered TH Homeless People in Families,2163
2008,MN,Sheltered TH Homeless People in Families,2396
2008,MO,Sheltered TH Homeless People in Families,1429
2008,MP,Sheltered TH Homeless People in Families,
2008,MS,Sheltered TH Homeless People in Families,172
2008,MT,Sheltered TH Homeless People in Families,240
2008,NC,Sheltered TH Homeless People in Families,1330
2008,ND,Sheltered TH Homeless People in Families,99
2008,NE,Sheltered TH Homeless People in Families,1011
2008,NH,Sheltered TH Homeless People in Families,400
2008,NJ,Sheltered TH Homeless People in Families,2903
2008,NM,Sheltered TH Homeless People in Families,470
2008,NV,Sheltered TH Homeless People in Families,1020
2008,NY,Sheltered TH Homeless People in Families,5295
2008,OH,Sheltered TH Homeless People in Families,2248
2008,OK,Sheltered TH Homeless People in Families,344
2008,OR,Sheltered TH Homeless People in Families,3179
2008,PA,Sheltered TH Homeless People in Families,4959
2008,PR,Sheltered TH Homeless People in Families,72
2008,RI,Sheltered TH Homeless People in Families,185
2008,SC,Sheltered TH Homeless People in Families,637
2008,SD,Sheltered TH Homeless People in Families,172
2008,TN,Sheltered TH Homeless People in Families,1050
2008,TX,Sheltered TH Homeless People in Families,5456
2008,UT,Sheltered TH Homeless People in Families,825
2008,VA,Sheltered TH Homeless People in Families,1961
2008,VI,Sheltered TH Homeless People in Families,4
2008,VT,Sheltered TH Homeless People in Families,165
2008,WA,Sheltered TH Homeless People in Families,6479
2008,WI,Sheltered TH Homeless People in Families,1747
2008,WV,Sheltered TH Homeless People in Families,172
2008,WY,Sheltered TH Homeless People in Families,139
2008,Total,Sheltered TH Homeless People in Families,91626
2008,AK,Sheltered Total Homeless People in Families,540
2008,AL,Sheltered Total Homeless People in Families,1040
2008,AR,Sheltered Total Homeless People in Families,403
2008,AZ,Sheltered Total Homeless People in Families,3594
2008,CA,Sheltered Total Homeless People in Families,18460
2008,CO,Sheltered Total Homeless People in Families,3893
2008,CT,Sheltered Total Homeless People in Families,1835
2008,DC,Sheltered Total Homeless People in Families,1836
2008,DE,Sheltered Total Homeless People in Families,281
2008,FL,Sheltered Total Homeless People in Families,8393
2008,GA,Sheltered Total Homeless People in Families,3149
2008,GU,Sheltered Total Homeless People in Families,50
2007,CT,Sheltered ES Homeless,2262
2008,HI,Sheltered Total Homeless People in Families,1612
2008,IA,Sheltered Total Homeless People in Families,1666
2008,ID,Sheltered Total Homeless People in Families,593
2008,IL,Sheltered Total Homeless People in Families,5783
2008,IN,Sheltered Total Homeless People in Families,2306
2008,KS,Sheltered Total Homeless People in Families,603
2008,KY,Sheltered Total Homeless People in Families,2948
2008,LA,Sheltered Total Homeless People in Families,1795
2008,MA,Sheltered Total Homeless People in Families,7214
2008,MD,Sheltered Total Homeless People in Families,2719
2008,ME,Sheltered Total Homeless People in Families,1387
2008,MI,Sheltered Total Homeless People in Families,4767
2008,MN,Sheltered Total Homeless People in Families,3953
2008,MO,Sheltered Total Homeless People in Families,2823
2008,MP,Sheltered Total Homeless People in Families,
2008,MS,Sheltered Total Homeless People in Families,258
2008,MT,Sheltered Total Homeless People in Families,390
2008,NC,Sheltered Total Homeless People in Families,2688
2008,ND,Sheltered Total Homeless People in Families,234
2008,NE,Sheltered Total Homeless People in Families,1403
2008,NH,Sheltered Total Homeless People in Families,750
2008,NJ,Sheltered Total Homeless People in Families,6439
2008,NM,Sheltered Total Homeless People in Families,685
2008,NV,Sheltered Total Homeless People in Families,1205
2008,NY,Sheltered Total Homeless People in Families,35212
2008,OH,Sheltered Total Homeless People in Families,4261
2008,OK,Sheltered Total Homeless People in Families,898
2008,OR,Sheltered Total Homeless People in Families,4686
2008,PA,Sheltered Total Homeless People in Families,7538
2008,PR,Sheltered Total Homeless People in Families,147
2008,RI,Sheltered Total Homeless People in Families,482
2008,SC,Sheltered Total Homeless People in Families,1055
2008,SD,Sheltered Total Homeless People in Families,303
2008,TN,Sheltered Total Homeless People in Families,1831
2008,TX,Sheltered Total Homeless People in Families,9985
2008,UT,Sheltered Total Homeless People in Families,1416
2008,VA,Sheltered Total Homeless People in Families,3354
2008,VI,Sheltered Total Homeless People in Families,36
2008,VT,Sheltered Total Homeless People in Families,295
2008,WA,Sheltered Total Homeless People in Families,8625
2008,WI,Sheltered Total Homeless People in Families,2959
2008,WV,Sheltered Total Homeless People in Families,429
2008,WY,Sheltered Total Homeless People in Families,299
2008,Total,Sheltered Total Homeless People in Families,181506
2008,AK,Unsheltered Homeless People in Families,39
2008,AL,Unsheltered Homeless People in Families,261
2008,AR,Unsheltered Homeless People in Families,227
2008,AZ,Unsheltered Homeless People in Families,466
2008,CA,Unsheltered Homeless People in Families,9021
2008,CO,Unsheltered Homeless People in Families,4594
2008,CT,Unsheltered Homeless People in Families,19
2008,DC,Unsheltered Homeless People in Families,0
2008,DE,Unsheltered Homeless People in Families,0
2008,FL,Unsheltered Homeless People in Families,8806
2008,GA,Unsheltered Homeless People in Families,2218
2008,GU,Unsheltered Homeless People in Families,421
2008,HI,Unsheltered Homeless People in Families,1123
2008,IA,Unsheltered Homeless People in Families,71
2008,ID,Unsheltered Homeless People in Families,54
2008,IL,Unsheltered Homeless People in Families,585
2008,IN,Unsheltered Homeless People in Families,152
2008,KS,Unsheltered Homeless People in Families,55
2008,KY,Unsheltered Homeless People in Families,845
2008,LA,Unsheltered Homeless People in Families,792
2008,MA,Unsheltered Homeless People in Families,165
2008,MD,Unsheltered Homeless People in Families,1694
2008,ME,Unsheltered Homeless People in Families,4
2008,MI,Unsheltered Homeless People in Families,6117
2008,MN,Unsheltered Homeless People in Families,303
2008,MO,Unsheltered Homeless People in Families,669
2008,MP,Unsheltered Homeless People in Families,
2008,MS,Unsheltered Homeless People in Families,6
2008,MT,Unsheltered Homeless People in Families,59
2008,NC,Unsheltered Homeless People in Families,974
2008,ND,Unsheltered Homeless People in Families,6
2008,NE,Unsheltered Homeless People in Families,338
2008,NH,Unsheltered Homeless People in Families,97
2008,NJ,Unsheltered Homeless People in Families,545
2008,NM,Unsheltered Homeless People in Families,469
2008,NV,Unsheltered Homeless People in Families,1009
2008,NY,Unsheltered Homeless People in Families,142
2008,OH,Unsheltered Homeless People in Families,786
2008,OK,Unsheltered Homeless People in Families,274
2008,OR,Unsheltered Homeless People in Families,4419
2008,PA,Unsheltered Homeless People in Families,106
2008,PR,Unsheltered Homeless People in Families,197
2008,RI,Unsheltered Homeless People in Families,0
2008,SC,Unsheltered Homeless People in Families,796
2008,SD,Unsheltered Homeless People in Families,8
2008,TN,Unsheltered Homeless People in Families,632
2008,TX,Unsheltered Homeless People in Families,2255
2008,UT,Unsheltered Homeless People in Families,0
2008,VA,Unsheltered Homeless People in Families,277
2008,VI,Unsheltered Homeless People in Families,0
2008,VT,Unsheltered Homeless People in Families,32
2008,WA,Unsheltered Homeless People in Families,1173
2008,WI,Unsheltered Homeless People in Families,205
2008,WV,Unsheltered Homeless People in Families,152
2008,WY,Unsheltered Homeless People in Families,95
2008,Total,Unsheltered Homeless People in Families,53753
2008,AK,Homeless Family Households,172
2008,AL,Homeless Family Households,483
2008,AR,Homeless Family Households,285
2008,AZ,Homeless Family Households,1277
2008,CA,Homeless Family Households,8924
2008,CO,Homeless Family Households,2457
2008,CT,Homeless Family Households,623
2008,DC,Homeless Family Households,587
2008,DE,Homeless Family Households,85
2008,FL,Homeless Family Households,6296
2008,GA,Homeless Family Households,1722
2008,GU,Homeless Family Households,120
2008,HI,Homeless Family Households,734
2008,IA,Homeless Family Households,558
2008,ID,Homeless Family Households,228
2008,IL,Homeless Family Households,2074
2008,IN,Homeless Family Households,815
2008,KS,Homeless Family Households,208
2008,KY,Homeless Family Households,1163
2008,LA,Homeless Family Households,851
2008,MA,Homeless Family Households,2644
2008,MD,Homeless Family Households,1417
2008,ME,Homeless Family Households,491
2008,MI,Homeless Family Households,3006
2008,MN,Homeless Family Households,1353
2008,MO,Homeless Family Households,1127
2008,MP,Homeless Family Households,
2008,MS,Homeless Family Households,77
2008,MT,Homeless Family Households,154
2008,NC,Homeless Family Households,1231
2008,ND,Homeless Family Households,72
2008,NE,Homeless Family Households,612
2008,NH,Homeless Family Households,250
2008,NJ,Homeless Family Households,2359
2008,NM,Homeless Family Households,367
2008,NV,Homeless Family Households,709
2008,NY,Homeless Family Households,11132
2008,OH,Homeless Family Households,1649
2008,OK,Homeless Family Households,377
2008,OR,Homeless Family Households,2944
2008,PA,Homeless Family Households,2526
2008,PR,Homeless Family Households,91
2008,RI,Homeless Family Households,181
2008,SC,Homeless Family Households,455
2008,SD,Homeless Family Households,108
2008,TN,Homeless Family Households,883
2008,TX,Homeless Family Households,3558
2008,UT,Homeless Family Households,456
2008,VA,Homeless Family Households,1166
2008,VI,Homeless Family Households,18
2008,VT,Homeless Family Households,120
2008,WA,Homeless Family Households,3123
2008,WI,Homeless Family Households,1090
2008,WV,Homeless Family Households,199
2008,WY,Homeless Family Households,143
2008,Total,Homeless Family Households,75750
2008,AK,Sheltered ES Homeless Family Households,83
2008,AL,Sheltered ES Homeless Family Households,131
2008,AR,Sheltered ES Homeless Family Households,76
2008,AZ,Sheltered ES Homeless Family Households,404
2008,CA,Sheltered ES Homeless Family Households,2175
2008,CO,Sheltered ES Homeless Family Households,385
2008,CT,Sheltered ES Homeless Family Households,310
2008,DC,Sheltered ES Homeless Family Households,177
2008,DE,Sheltered ES Homeless Family Households,37
2008,FL,Sheltered ES Homeless Family Households,1369
2008,GA,Sheltered ES Homeless Family Households,432
2008,GU,Sheltered ES Homeless Family Households,5
2008,HI,Sheltered ES Homeless Family Households,187
2008,IA,Sheltered ES Homeless Family Households,109
2008,ID,Sheltered ES Homeless Family Households,55
2008,IL,Sheltered ES Homeless Family Households,552
2008,IN,Sheltered ES Homeless Family Households,304
2008,KS,Sheltered ES Homeless Family Households,119
2008,KY,Sheltered ES Homeless Family Households,205
2008,LA,Sheltered ES Homeless Family Households,223
2008,MA,Sheltered ES Homeless Family Households,1798
2008,MD,Sheltered ES Homeless Family Households,406
2008,ME,Sheltered ES Homeless Family Households,73
2008,MI,Sheltered ES Homeless Family Households,841
2008,MN,Sheltered ES Homeless Family Households,473
2008,MO,Sheltered ES Homeless Family Households,453
2008,MP,Sheltered ES Homeless Family Households,
2008,MS,Sheltered ES Homeless Family Households,24
2008,MT,Sheltered ES Homeless Family Households,49
2008,NC,Sheltered ES Homeless Family Households,449
2008,ND,Sheltered ES Homeless Family Households,42
2008,NE,Sheltered ES Homeless Family Households,117
2008,NH,Sheltered ES Homeless Family Households,91
2008,NJ,Sheltered ES Homeless Family Households,1214
2008,NM,Sheltered ES Homeless Family Households,72
2008,NV,Sheltered ES Homeless Family Households,78
2008,NY,Sheltered ES Homeless Family Households,9410
2008,OH,Sheltered ES Homeless Family Households,626
2008,OK,Sheltered ES Homeless Family Households,171
2008,OR,Sheltered ES Homeless Family Households,509
2008,PA,Sheltered ES Homeless Family Households,839
2008,PR,Sheltered ES Homeless Family Households,22
2008,RI,Sheltered ES Homeless Family Households,84
2008,SC,Sheltered ES Homeless Family Households,138
2008,SD,Sheltered ES Homeless Family Households,46
2008,TN,Sheltered ES Homeless Family Households,269
2008,TX,Sheltered ES Homeless Family Households,1237
2008,UT,Sheltered ES Homeless Family Households,193
2008,VA,Sheltered ES Homeless Family Households,449
2008,VI,Sheltered ES Homeless Family Households,17
2008,VT,Sheltered ES Homeless Family Households,44
2008,WA,Sheltered ES Homeless Family Households,681
2008,WI,Sheltered ES Homeless Family Households,415
2008,WV,Sheltered ES Homeless Family Households,97
2008,WY,Sheltered ES Homeless Family Households,62
2008,Total,Sheltered ES Homeless Family Households,28827
2008,AK,Sheltered TH Homeless Family Households,75
2008,AL,Sheltered TH Homeless Family Households,245
2008,AR,Sheltered TH Homeless Family Households,81
2008,AZ,Sheltered TH Homeless Family Households,681
2008,CA,Sheltered TH Homeless Family Households,3682
2008,CO,Sheltered TH Homeless Family Households,830
2008,CT,Sheltered TH Homeless Family Households,306
2008,DC,Sheltered TH Homeless Family Households,410
2008,DE,Sheltered TH Homeless Family Households,48
2008,FL,Sheltered TH Homeless Family Households,1422
2008,GA,Sheltered TH Homeless Family Households,616
2008,GU,Sheltered TH Homeless Family Households,9
2008,HI,Sheltered TH Homeless Family Households,257
2008,IA,Sheltered TH Homeless Family Households,424
2008,ID,Sheltered TH Homeless Family Households,151
2008,IL,Sheltered TH Homeless Family Households,1357
2008,IN,Sheltered TH Homeless Family Households,470
2008,KS,Sheltered TH Homeless Family Households,76
2008,KY,Sheltered TH Homeless Family Households,770
2008,LA,Sheltered TH Homeless Family Households,380
2008,MA,Sheltered TH Homeless Family Households,799
2008,MD,Sheltered TH Homeless Family Households,473
2008,ME,Sheltered TH Homeless Family Households,416
2008,MI,Sheltered TH Homeless Family Households,677
2008,MN,Sheltered TH Homeless Family Households,785
2008,MO,Sheltered TH Homeless Family Households,442
2008,MP,Sheltered TH Homeless Family Households,
2008,MS,Sheltered TH Homeless Family Households,50
2008,MT,Sheltered TH Homeless Family Households,84
2008,NC,Sheltered TH Homeless Family Households,438
2008,ND,Sheltered TH Homeless Family Households,28
2008,NE,Sheltered TH Homeless Family Households,335
2008,NH,Sheltered TH Homeless Family Households,124
2008,NJ,Sheltered TH Homeless Family Households,1002
2008,NM,Sheltered TH Homeless Family Households,154
2008,NV,Sheltered TH Homeless Family Households,302
2008,NY,Sheltered TH Homeless Family Households,1674
2008,OH,Sheltered TH Homeless Family Households,756
2008,OK,Sheltered TH Homeless Family Households,125
2008,OR,Sheltered TH Homeless Family Households,1064
2008,PA,Sheltered TH Homeless Family Households,1644
2008,PR,Sheltered TH Homeless Family Households,23
2008,RI,Sheltered TH Homeless Family Households,97
2008,SC,Sheltered TH Homeless Family Households,188
2008,SD,Sheltered TH Homeless Family Households,58
2008,TN,Sheltered TH Homeless Family Households,369
2008,TX,Sheltered TH Homeless Family Households,1673
2008,UT,Sheltered TH Homeless Family Households,263
2008,VA,Sheltered TH Homeless Family Households,611
2008,VI,Sheltered TH Homeless Family Households,1
2008,VT,Sheltered TH Homeless Family Households,65
2008,WA,Sheltered TH Homeless Family Households,2089
2008,WI,Sheltered TH Homeless Family Households,604
2008,WV,Sheltered TH Homeless Family Households,65
2008,WY,Sheltered TH Homeless Family Households,54
2008,Total,Sheltered TH Homeless Family Households,29822
2008,AK,Sheltered Total Homeless Family Households,158
2008,AL,Sheltered Total Homeless Family Households,376
2008,AR,Sheltered Total Homeless Family Households,157
2008,AZ,Sheltered Total Homeless Family Households,1085
2008,CA,Sheltered Total Homeless Family Households,5857
2008,CO,Sheltered Total Homeless Family Households,1215
2008,CT,Sheltered Total Homeless Family Households,616
2008,DC,Sheltered Total Homeless Family Households,587
2008,DE,Sheltered Total Homeless Family Households,85
2008,FL,Sheltered Total Homeless Family Households,2791
2008,GA,Sheltered Total Homeless Family Households,1048
2008,GU,Sheltered Total Homeless Family Households,14
2008,HI,Sheltered Total Homeless Family Households,444
2008,IA,Sheltered Total Homeless Family Households,533
2008,ID,Sheltered Total Homeless Family Households,206
2008,IL,Sheltered Total Homeless Family Households,1909
2008,IN,Sheltered Total Homeless Family Households,774
2008,KS,Sheltered Total Homeless Family Households,195
2008,KY,Sheltered Total Homeless Family Households,975
2008,LA,Sheltered Total Homeless Family Households,603
2008,MA,Sheltered Total Homeless Family Households,2597
2008,MD,Sheltered Total Homeless Family Households,879
2008,ME,Sheltered Total Homeless Family Households,489
2008,MI,Sheltered Total Homeless Family Households,1518
2008,MN,Sheltered Total Homeless Family Households,1258
2008,MO,Sheltered Total Homeless Family Households,895
2008,MP,Sheltered Total Homeless Family Households,
2008,MS,Sheltered Total Homeless Family Households,74
2008,MT,Sheltered Total Homeless Family Households,133
2008,NC,Sheltered Total Homeless Family Households,887
2008,ND,Sheltered Total Homeless Family Households,70
2008,NE,Sheltered Total Homeless Family Households,452
2008,NH,Sheltered Total Homeless Family Households,215
2008,NJ,Sheltered Total Homeless Family Households,2216
